"bsv"	"corpus"	"entity"	"lemma"	"prefLabel"	"context before"	"context after"	"location"	"number of words"	"features"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/BSV_NA_LEGUMES_PC__INDUSTRIE_08_20190704_cle039911.html"	"d2kab"	"BBCH 18"	"BBCH @card@"	"stade secondaire BBCH 18"	"euilles ""(BBCH 00 à"	") 1 500 ha 1 520 ha"	"7562-7569"	"4513"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH18, skos-prefLabel=stade secondaire BBCH 18, form=BBCH 18"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/BSV_NA_LEGUMES_PC__INDUSTRIE_08_20190704_cle039911.html"	"d2kab"	"(BBCH 00"	"(BBCH @card@"	"stade secondaire BBCH 00"	"à "" fin floraison """	"à BBCH 69) Cette se"	"7626-7634"	"4513"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH00, skos-prefLabel=stade secondaire BBCH 00, form=(BBCH 00"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/BSV_NA_LEGUMES_PC__INDUSTRIE_08_20190704_cle039911.html"	"d2kab"	"BBCH 69"	"BBCH @card@"	"stade secondaire BBCH 69"	"oraison ""(BBCH 00 à"	") Cette semaine, 11"	"7637-7644"	"4513"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH69, skos-prefLabel=stade secondaire BBCH 69, form=BBCH 69"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/BSV_NA_LEGUMES_PC__INDUSTRIE_08_20190704_cle039911.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"orables à une bonne"	"). Etat sanitaire de"	"7890-7895"	"4513"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/BSV_NA_LEGUMES_PC__INDUSTRIE_08_20190704_cle039911.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"est sensible dès la"	"et lorsque les chen"	"8802-8807"	"4513"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/BSV_NA_LEGUMES_PC__INDUSTRIE_08_20190704_cle039911.html"	"d2kab"	"BBCH 61"	"BBCH @card@"	"stade secondaire BBCH 61"	"tade "" floraison "" ("	") sont particulièrem"	"12312-12319"	"4513"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH61, skos-prefLabel=stade secondaire BBCH 61, form=BBCH 61"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/BSV_NA_LEGUMES_PC__INDUSTRIE_08_20190704_cle039911.html"	"d2kab"	"levées"	"levée"	"stade secondaire BBCH 009 "	"iers semis avec des"	"difficiles constaté"	"14723-14729"	"4513"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levées"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/BSV_NA_LEGUMES_PC__INDUSTRIE_08_20190704_cle039911.html"	"d2kab"	"(BBCH 12"	"(BBCH @card@"	"stade secondaire BBCH 12"	"euilles trifoliées """	"), c'est-à-dire dura"	"15219-15227"	"4513"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH12, skos-prefLabel=stade secondaire BBCH 12, form=(BBCH 12"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/BSV_NA_LEGUMES_PC__INDUSTRIE_08_20190704_cle039911.html"	"d2kab"	"BBCH 61"	"BBCH @card@"	"stade secondaire BBCH 61"	"tade "" floraison "" ("	"). Bulletin de Santé"	"16547-16554"	"4513"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH61, skos-prefLabel=stade secondaire BBCH 61, form=BBCH 61"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/BSV_NA_LEGUMES_PC__INDUSTRIE_08_20190704_cle039911.html"	"d2kab"	"BBCH 71"	"BBCH @card@"	"stade secondaire BBCH 71"	"à "" fruits verts "" ("	"). Bulletin de Santé"	"17941-17948"	"4513"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH71, skos-prefLabel=stade secondaire BBCH 71, form=BBCH 71"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/BSV_legumes_02_du_20-03-19_cle455343.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"e (28), 50à 100% de"	". 1 parcelle AB sect"	"10512-10517"	"2971"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/BSV_legumes_02_du_20-03-19_cle455343.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"Diray (41), 90% de"	". THRIPS Etat généra"	"10573-10578"	"2971"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/BSV_legumes_02_du_20-03-19_cle455343.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"hrips s'étale de la"	"au stade 5-6 étages"	"10871-10876"	"2971"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/BSV_legumes_02_du_20-03-19_cle455343.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"tir du stade 80% de"	"). Certains précéden"	"10997-11002"	"2971"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/BSV_legumes_02_du_20-03-19_cle455343.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"rcelles en cours de"	"sont à surveiller a"	"11571-11576"	"2971"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/BSV_legumes_16_du_24-07-19_cle4f7928.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"Les stades vont de"	"à proche récolte. M"	"6805-6810"	"4446"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/BSV_legumes_allium_pomme_de_terre_AURA_2019_-2_cle45e5c6.html"	"d2kab"	"germination"	"germination"	"stade principal BBCH 0"	"afin d'optimiser la"	"des adventices et l"	"7242-7253"	"3824"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_n04_10052019_cle0fbc6b.html"	"d2kab"	"germination"	"germination"	"stade principal BBCH 0"	"indispensable à la"	"des spores. Les tem"	"9689-9700"	"2072"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_n14_19082019_cle01948b.html"	"d2kab"	"germination"	"germination"	"stade principal BBCH 0"	"indispensable à la"	"des spores. Les tem"	"7489-7500"	"2404"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_n15_23082018_cle0775f5.html"	"d2kab"	"germination"	"germination"	"stade principal BBCH 0"	"indispensable à la"	"des spores. Les tem"	"9809-9820"	"2559"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_n19_10102019_cle038cd4.html"	"d2kab"	"germination"	"germination"	"stade principal BBCH 0"	"indispensable à la"	"des spores. Les tem"	"5769-5780"	"2258"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44.html"	"d2kab"	"BBCH 89"	"BBCH @card@"	"stade secondaire BBCH 89"	"derniers bouquets ("	") Février"	"1234-1241"	"5910"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH89, skos-prefLabel=stade secondaire BBCH 89, form=BBCH 89"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44.html"	"d2kab"	"BBCH 89"	"BBCH @card@"	"stade secondaire BBCH 89"	"derniers bouquets ("	") Mars"	"1311-1318"	"5910"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH89, skos-prefLabel=stade secondaire BBCH 89, form=BBCH 89"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44.html"	"d2kab"	"BBCH 89"	"BBCH @card@"	"stade secondaire BBCH 89"	"1 R14 ("	") Avril"	"1374-1381"	"5910"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH89, skos-prefLabel=stade secondaire BBCH 89, form=BBCH 89"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44.html"	"d2kab"	"BBCH 89"	"BBCH @card@"	"stade secondaire BBCH 89"	"1 R11 ("	") Synthèse de pr"	"1426-1433"	"5910"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH89, skos-prefLabel=stade secondaire BBCH 89, form=BBCH 89"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44.html"	"d2kab"	"BBCH 89"	"BBCH @card@"	"stade secondaire BBCH 89"	"olte > 2e couronne ("	") Avril"	"19926-19933"	"5910"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH89, skos-prefLabel=stade secondaire BBCH 89, form=BBCH 89"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44.html"	"d2kab"	"BBCH 89"	"BBCH @card@"	"stade secondaire BBCH 89"	"olte > 2e couronne ("	") Synthèse de pr"	"20003-20010"	"5910"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH89, skos-prefLabel=stade secondaire BBCH 89, form=BBCH 89"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_no18_du_20_Septembre_2019_cle01c961.html"	"d2kab"	"BBCH 89"	"BBCH @card@"	"stade secondaire BBCH 89"	"derniers bouquets ("	") Février"	"1339-1346"	"6265"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH89, skos-prefLabel=stade secondaire BBCH 89, form=BBCH 89"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_no18_du_20_Septembre_2019_cle01c961.html"	"d2kab"	"BBCH 89"	"BBCH @card@"	"stade secondaire BBCH 89"	"derniers bouquets ("	") Mars"	"1416-1423"	"6265"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH89, skos-prefLabel=stade secondaire BBCH 89, form=BBCH 89"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_no18_du_20_Septembre_2019_cle01c961.html"	"d2kab"	"BBCH 89"	"BBCH @card@"	"stade secondaire BBCH 89"	"R15 fin de culture ("	") Avril"	"1494-1501"	"6265"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH89, skos-prefLabel=stade secondaire BBCH 89, form=BBCH 89"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_no18_du_20_Septembre_2019_cle01c961.html"	"d2kab"	"BBCH 89"	"BBCH @card@"	"stade secondaire BBCH 89"	"1 R13 ("	") Synthèse de pr"	"1546-1553"	"6265"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH89, skos-prefLabel=stade secondaire BBCH 89, form=BBCH 89"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_no18_du_20_Septembre_2019_cle01c961.html"	"d2kab"	"BBCH 89"	"BBCH @card@"	"stade secondaire BBCH 89"	"olte > 2e couronne ("	") Avril"	"18317-18324"	"6265"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH89, skos-prefLabel=stade secondaire BBCH 89, form=BBCH 89"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_no18_du_20_Septembre_2019_cle01c961.html"	"d2kab"	"BBCH 89"	"BBCH @card@"	"stade secondaire BBCH 89"	"olte > 2e couronne ("	") Synthèse de pr"	"18387-18394"	"6265"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH89, skos-prefLabel=stade secondaire BBCH 89, form=BBCH 89"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_no2_du_25_Janvier_2019_cle0d6ef7.html"	"d2kab"	"Stade BBCH
    Stade physio
  
  
    89
    R13
  
  
    66 - 61
    F6 F1"	"stade BBCH stade physio @card@ R13 @card@ F6 F1"	"stade secondaire BBCH 89"	"(HS)"	"Remarque"	"1055-1131"	"2321"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH89, skos-prefLabel=stade secondaire BBCH 89, form=Stade BBCH
    Stade physio
  
  
    89
    R13
  
  
    66 - 61
    F6 F1"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_no2_du_25_Janvier_2019_cle0d6ef7.html"	"d2kab"	"levée"	"levée"	"stade secondaire BBCH 009 "	"nel peut limiter la"	"des adventices. Vou"	"11386-11391"	"2321"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_no9_du_03_Mai_2019_cle842127.html"	"d2kab"	"BBCH 89"	"BBCH @card@"	"stade secondaire BBCH 89"	"1 R27 ("	") Décembre"	"1279-1286"	"8038"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH89, skos-prefLabel=stade secondaire BBCH 89, form=BBCH 89"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_no9_du_03_Mai_2019_cle842127.html"	"d2kab"	"BBCH 89"	"BBCH @card@"	"stade secondaire BBCH 89"	"2 R5 ("	") Février"	"1333-1340"	"8038"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH89, skos-prefLabel=stade secondaire BBCH 89, form=BBCH 89"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_no9_du_03_Mai_2019_cle842127.html"	"d2kab"	"BBCH 68"	"BBCH @card@"	"stade secondaire BBCH 68"	"+ 1AB F8 ("	") Mars"	"1404-1411"	"8038"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH68, skos-prefLabel=stade secondaire BBCH 68, form=BBCH 68"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_no9_du_03_Mai_2019_cle842127.html"	"d2kab"	"BBCH 62"	"BBCH @card@"	"stade secondaire BBCH 62"	"1 F2 ("	") Synthèse de pr"	"1523-1530"	"8038"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH62, skos-prefLabel=stade secondaire BBCH 62, form=BBCH 62"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabMaraichage.html/bsv_maraichage_no9_du_03_Mai_2019_cle842127.html"	"d2kab"	"Stade BBCH
    Stade physio
  
  
    61
    R1
  
  
    61
    F1"	"stade BBCH stade physio @card@ R1 @card@ F1"	"stade secondaire BBCH 61"	"1"	"Synthèse de pre"	"24082-24149"	"8038"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH61, skos-prefLabel=stade secondaire BBCH 61, form=Stade BBCH
    Stade physio
  
  
    61
    R1
  
  
    61
    F1"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/BSV-viti-RA-15_09-07-2019_cle01ba24.html"	"d2kab"	"BBCH 75"	"BBCH @card@"	"stade secondaire BBCH 75"	"iques compris entre"	"(les grappes penden"	"17971-17978"	"4483"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH75, skos-prefLabel=stade secondaire BBCH 75, form=BBCH 75"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/BSV-viti-RA-15_09-07-2019_cle01ba24.html"	"d2kab"	"BBCH 79"	"BBCH @card@"	"stade secondaire BBCH 79"	"se touchent pas) et"	"(fermeture de la gr"	"18028-18035"	"4483"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH79, skos-prefLabel=stade secondaire BBCH 79, form=BBCH 79"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/BSV-viti-RA-16_16-07-2019_cle0bfb92.html"	"d2kab"	"BBCH 79"	"BBCH @card@"	"stade secondaire BBCH 79"	"ades phénologiques ("	"): fermeture de la g"	"18295-18302"	"4553"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH79, skos-prefLabel=stade secondaire BBCH 79, form=BBCH 79"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/BSV_1_-_16_avril_2019_cle43d31d.html"	"d2kab"	"germination"	"germination"	"stade principal BBCH 0"	"onnent des temps de"	"> 2,5 jours en Saôn"	"2251-2262"	"1269"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/BSV_1_-_16_avril_2019_cle43d31d.html"	"d2kab"	"germination"	"germination"	"stade principal BBCH 0"	"cquise lorsque leur"	"en milieu contrôlé"	"2460-2471"	"1269"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html"	"d2kab"	"germination"	"germination"	"stade principal BBCH 0"	"ont les suivantes :"	"des œufs d'hiver en"	"6478-6489"	"2990"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e.html"	"d2kab"	"germination"	"germination"	"stade principal BBCH 0"	"ont une capacité de"	"différente en fonct"	"9971-9982"	"2990"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/BSV_NA_VIGNE_CHARENTES_18_20190730_cle8d5827.html"	"d2kab"	"germination"	"germination"	"stade principal BBCH 0"	"ont une capacité de"	"différente en fonct"	"7670-7681"	"2733"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/BSV_NA_VIGNE_Haut-Poitou_13_20190709_cle44ed93.html"	"d2kab"	"BBCH :Stade 75"	"BBCH : stade @card@"	"stade secondaire BBCH 75"	"la fermeture. Stade"	": les baies ont la"	"2815-2829"	"2984"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH75, skos-prefLabel=stade secondaire BBCH 75, form=BBCH :Stade 75"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/BSV_NA_VIGNE_Haut-Poitou_13_20190709_cle44ed93.html"	"d2kab"	"BBCH :
Stade 75"	"BBCH : stade @card@"	"stade secondaire BBCH 75"	"ille de pois. Stade"	": les baies ont la"	"3152-3167"	"2984"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH75, skos-prefLabel=stade secondaire BBCH 75, form=BBCH :
Stade 75"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/BSV_NA_VIGNE_Haut-Poitou_15_20190806_cle4c661d.html"	"d2kab"	"BBCH :Stade 79"	"BBCH : stade @card@"	"stade secondaire BBCH 79"	"de la grappe. Stade"	": la fermeture de l"	"4350-4364"	"3189"	"type=PATTERN_BBCH, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH79, skos-prefLabel=stade secondaire BBCH 79, form=BBCH :Stade 79"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/BSV_NA_VIGNE_Limousin_02_20190409_cle81e534.html"	"d2kab"	"germination"	"germination"	"stade principal BBCH 0"	"ent favorables à la"	"de ces pycnides (pr"	"3801-3812"	"3352"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/BSV_NA_VIGNE_Limousin_02_20190409_cle81e534.html"	"d2kab"	"germination"	"germination"	"stade principal BBCH 0"	"acquise dès que la"	"des spores contenue"	"5868-5879"	"3352"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/BSV_NA_VIGNE_Limousin_02_20190409_cle81e534.html"	"d2kab"	"germination"	"germination"	"stade principal BBCH 0"	"r le moment, aucune"	"en moins de 24 h n'"	"6238-6249"	"3352"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
